postcode,year,age,number_citizens,health_expenditure_under_deductible,costs_per_head,log_costs_per_head,wa_statusscore,wa_SHI,status,i rank,pc3
216.0,2014,44.61452513966481,143.88268156424581,257895.9082122905,2122.0737710622466,7.351055013056741,0.4781058360903309,26.716964285714308,4.0,4.0,216
216.0,2015,44.5,144.03888888888892,251434.18722222233,2053.7224622025246,7.284488156218394,0.4962481568416876,27.936283185840697,4.0,5.0,216
216.0,2016,44.5,144.67222222222222,270755.4607222221,2186.3764750262812,7.358203685483517,0.5225504263815178,29.155263157894648,4.0,5.0,216
217.0,2011,44.5,85.65,135988.47122222226,1885.3966951787675,7.285827901958346,0.4499631770223675,26.127272727272693,4.0,4.0,217
217.0,2012,44.079096045197744,87.09604519774011,149857.59384180786,2004.502056130858,7.331590518865888,0.4455969268559319,26.418181818181814,4.0,4.0,217
217.0,2013,44.0056179775281,86.80898876404493,151132.74786516852,2035.3950226062213,7.3312482372184995,0.4415107191659203,26.598507462686573,3.0,4.0,217
217.0,2014,44.25139664804469,86.35754189944134,154411.28340782126,2059.883844485533,7.350348062943962,0.43399144687942215,28.126865671641923,3.0,5.0,217
217.0,2015,44.5,86.53333333333332,149255.24005555565,1987.5184575108499,7.2534694791324235,0.5186004242472534,29.655223880597052,4.0,6.0,217
217.0,2016,44.5,86.71111111111111,160093.95550000007,2146.565723622017,7.335570516481923,0.5997403937213753,31.183582089552175,4.0,6.0,217
218.0,2011,44.5,129.11111111111111,223654.93055555547,2176.43196855043,7.336974520847567,0.10827488893913156,24.786516853932554,3.0,3.0,218
218.0,2012,44.58100558659218,131.40782122905028,211028.50664804465,2049.657228629674,7.2862146152143135,0.12687921815025024,24.883333333333287,3.0,3.0,218
218.0,2013,44.5,122.97777777777776,228827.6974444445,2206.6499466133064,7.3967106944894025,0.14560125241565666,25.304395604395648,3.0,4.0,218
218.0,2014,44.6927374301676,117.93296089385477,238843.70815642466,2396.0793059186985,7.480201691267312,0.16408795727220585,26.052173913043564,3.0,4.0,218
218.0,2015,44.5,117.03333333333332,215298.81955555556,2117.873141831779,7.343635329672908,0.14762426212999707,26.798924731182808,3.0,4.0,218
218.0,2016,44.5,118.75,240958.99494444433,2312.6969188374233,7.446527836761162,0.12998893053271726,27.544680851063827,3.0,5.0,218
219.0,2011,39.73873873873874,15.846846846846844,24751.124684684684,1591.6849790507392,7.043245639493906,0.2551322947499993,23.599999999999948,3.0,3.0,219
219.0,2012,40.785714285714285,15.571428571428573,23713.995535714283,1593.583063081333,6.954626120499863,0.2999631485000006,24.400000000000052,3.0,3.0,219
219.0,2013,41.159292035398224,15.283185840707965,24516.982831858408,1678.4006022600238,7.022633822764505,0.34479400225,24.300000000000026,3.0,3.0,219
219.0,2014,40.74311926605505,15.79816513761468,25430.734495412853,1690.9854416695196,6.987928890394887,0.3896248559999997,25.400000000000052,3.0,4.0,219
219.0,2015,40.95454545454545,15.745454545454544,21008.21581818182,1323.6786501437928,6.8117730602118804,0.43290314600000057,26.5,3.0,4.0,219
219.0,2016,40.612068965517246,15.465517241379311,24764.645344827582,1567.9272165453058,6.886239021365022,0.4761814359999994,27.599999999999948,4.0,5.0,219
220.0,2011,44.5,140.61666666666667,237063.4323888889,1989.70860986249,7.335246620979161,0.7663525246039138,26.289285714285732,4.0,4.0,220
220.0,2012,44.5,141.10555555555555,243005.9542777777,1997.5996322926292,7.344238613194853,0.7647006115181672,26.838938053097372,4.0,4.0,220
220.0,2013,44.5,141.47777777777782,255702.78977777768,2052.3671646915836,7.3799121773071334,0.7630560698493254,26.883185840708013,4.0,4.0,220
220.0,2014,44.5,141.11666666666667,248429.9735555556,2014.6565587199054,7.338972675004497,0.7617518106517492,28.55044247787612,4.0,5.0,220
220.0,2015,44.5,141.51666666666668,243037.09594444442,1971.5954420116266,7.292484915652758,0.7423863279826116,30.21769911504426,4.0,6.0,220
220.0,2016,44.5,142.0888888888889,261958.97361111105,2103.0942088550664,7.352178373369617,0.7230714491820297,31.88495575221251,4.0,6.0,220
221.0,2011,44.58100558659218,159.9608938547486,259463.0699441341,2009.0799394616524,7.347003339067547,0.7186183197525338,26.199999999999914,4.0,4.0,221
221.0,2012,44.33519553072626,160.01117318435757,265210.70324022346,2053.367731943838,7.364087730531633,0.6923024643318342,26.585840707964593,4.0,4.0,221
221.0,2013,44.49720670391061,160.84357541899442,274969.9926256984,2063.2637974599397,7.398128173133102,0.6659969668451414,26.899130434782723,4.0,4.0,221
221.0,2014,44.5,160.79444444444445,282475.53011111106,2133.838028522196,7.401533111110393,0.6388469554301427,28.068965517241306,4.0,5.0,221
221.0,2015,44.5,162.04444444444445,269199.745,2026.922127798614,7.3208065564794085,0.7285923170631496,29.235897435897552,4.0,6.0,221
221.0,2016,44.5,165.11666666666667,284242.86272222217,2112.3122638652208,7.349345016374378,0.8178572991331207,30.399999999999963,4.0,6.0,221
222.0,2011,44.5,234.70555555555558,418110.0601111114,2186.596776063668,7.452823865702866,0.17376560036609232,23.3299401197605,3.0,3.0,222
222.0,2012,44.5,235.47222222222226,440034.65611111134,2276.301929162839,7.474076221148809,0.11691663625509074,23.42764705882347,3.0,3.0,222
222.0,2013,44.5,235.61111111111111,460314.8253333338,2366.1224969716823,7.522766495860956,0.060070622709040775,23.757894736842022,3.0,3.0,222
222.0,2014,44.6927374301676,235.8268156424581,454852.4179888268,2356.771702809769,7.5105480082276594,0.002228166678389039,24.65232558139539,2.0,3.0,222
222.0,2015,44.5,236.0611111111111,438325.54733333306,2320.038379844784,7.425757841121607,0.008737317130473723,25.547976878612666,2.0,4.0,222
222.0,2016,44.5,235.54444444444442,464305.87161111104,2405.2486627280277,7.490730855629951,0.014171610167896675,26.444827586206888,2.0,4.0,222
223.0,2011,43.76271186440679,109.21468926553673,174856.81734463273,2087.1337182356447,7.34857519835757,0.42087814813678537,25.145945945945968,3.0,4.0,223
223.0,2012,44.0056179775281,108.74157303370787,177875.00247191015,2135.2831613302787,7.356327844287408,0.4310533536478601,25.69459459459452,3.0,4.0,223
223.0,2013,44.25139664804469,109.40223463687151,193045.241564246,2164.852732184661,7.397727867457871,0.44172957821043213,25.894594594594633,3.0,4.0,223
223.0,2014,44.01123595505618,113.80337078651684,187222.08859550566,2141.3022326118357,7.329491434352584,0.4450147037637794,27.44871794871786,4.0,5.0,223
223.0,2015,44.5,114.93888888888887,194251.04227777763,2170.7083888135253,7.347551034047457,0.4737418044591393,29.002439024390146,4.0,5.0,223
223.0,2016,44.25139664804469,118.93854748603351,201998.4096089384,2163.011078157799,7.355519452837721,0.493827976451583,30.555813953488407,4.0,6.0,223
224.0,2011,44.63687150837989,137.8659217877095,277862.33754189947,2194.0149293450268,7.364077297711713,1.1150597278394303,35.054954954955036,4.0,6.0,224
224.0,2012,44.5,136.8,277247.8736111112,2197.490784781041,7.379546969294088,1.078275533626199,36.354954954955026,4.0,6.0,224
224.0,2013,44.61452513966481,136.2905027932961,279592.6012290503,2251.921868523193,7.369056666412503,1.0413972137812075,36.29454545454541,4.0,6.0,224
224.0,2014,44.5,136.85555555555555,290961.0657222223,2305.011412010855,7.402640149110559,1.0075511861374755,39.28392857142873,4.0,6.0,224
224.0,2015,44.5,137.22222222222223,275330.8508333333,2173.141077741086,7.329476554342481,1.1336417100878489,42.257894736842005,4.0,6.0,224
224.0,2016,44.5,138.12777777777777,284393.454611111,2223.212698795817,7.370130105032931,1.2616187894037123,45.21724137931046,4.0,6.0,224
225.0,2011,44.642458100558656,133.79888268156424,239873.7190502794,2083.7331058005984,7.3591754086369106,1.0277778661252348,28.997087378640668,4.0,5.0,225
225.0,2012,44.620111731843565,135.5586592178771,243517.13776536303,2066.574052320328,7.3503987812580505,1.0506330766597711,29.181132075471677,4.0,5.0,225
225.0,2013,44.5,137.09444444444443,251889.27183333336,2089.48473627261,7.378057019773839,1.0734739644836768,29.28317757009338,4.0,6.0,225
225.0,2014,44.5,138.40555555555557,262705.30094444443,2186.2641629781533,7.390529233138026,1.0939827331216652,30.680555555555635,4.0,6.0,225
225.0,2015,44.5,138.5888888888889,248813.60883333322,2075.4228183260307,7.320195697451278,1.1361774032816947,32.06697247706416,4.0,6.0,225
225.0,2016,44.5,139.10555555555555,270612.8851666667,2179.494758337333,7.380293840096974,1.175355408631221,33.442727272727176,4.0,6.0,225
226.0,2011,44.5,179.87222222222226,383612.3257777776,2328.2721648406564,7.500046392839441,0.048766670610046865,25.397368421052636,2.0,4.0,226
226.0,2012,44.5,179.66666666666663,387683.0332222221,2336.2107904404256,7.488001350661031,0.012555332762633613,25.95816993464054,2.0,4.0,226
226.0,2013,44.5,180.52222222222218,398086.9609444447,2397.130187843221,7.516232992363238,-0.0235467735542866,26.07337662337665,2.0,4.0,226
226.0,2014,44.5,182.05,409570.62011111114,2426.750665967352,7.5095869063656675,-0.06323135252151364,27.221935483870865,2.0,5.0,226
226.0,2015,44.5,182.25,409514.95950000006,2400.6879431197267,7.502852975053496,0.0637499918569819,28.38012820512815,3.0,5.0,226
226.0,2016,44.5,182.7111111111111,428409.4079444445,2504.786806578872,7.546403262584777,0.18378120793212888,29.547770700636924,3.0,6.0,226
227.0,2011,44.5,219.0388888888889,445266.23411111115,2294.104936484917,7.451186614959352,0.9088310927984,27.2502564102564,4.0,5.0,227
227.0,2012,44.5,220.44444444444446,450571.1502222221,2303.3330164675203,7.476097645597718,0.8616136196392575,27.464102564102536,4.0,5.0,227
227.0,2013,44.5,221.02777777777774,446596.35794444464,2283.606117932553,7.454056430155601,0.8145087069914332,27.598469387755074,4.0,5.0,227
227.0,2014,44.5,222.33333333333331,464934.2584444446,2426.211155407691,7.47991010943099,0.7651693380782668,28.823350253806982,4.0,5.0,227
227.0,2015,44.5,222.89444444444442,458573.0391111112,2359.906479200904,7.460070501593554,0.8810711435593275,30.04696969696969,4.0,6.0,227
227.0,2016,44.5,224.32222222222225,472122.9492222225,2438.020982802963,7.488622460634831,0.9969655830292632,31.269346733668428,4.0,6.0,227
228.0,2011,44.5,258.9166666666667,584927.0334444446,2388.890051859737,7.552261572590225,0.3269261751858835,24.380084745762762,3.0,3.0,228
228.0,2012,44.5,260.06111111111113,568289.1686111111,2305.095568546284,7.519354570277178,0.27575526657353505,24.504219409282662,3.0,3.0,228
228.0,2013,44.5,263.93333333333334,563214.7300555556,2279.526178321872,7.497823372091365,0.22461264684276191,24.54255319148937,3.0,3.0,228
228.0,2014,44.5,264.27777777777777,588647.3601666667,2415.537582475025,7.52377852767775,0.16644051265456036,25.259917355371808,3.0,4.0,228
228.0,2015,44.5,270.1166666666667,591166.5106111114,2400.0367692506197,7.496215584368215,0.31743036965691823,25.973895582329437,3.0,4.0,228
228.0,2016,44.5,276.9888888888889,626234.1483333333,2452.9597794374813,7.53923179087199,0.4600411623948304,26.68476562500009,4.0,4.0,228
229.0,2011,44.59776536312849,102.1731843575419,179997.48642458106,2186.2299318069904,7.397065585658082,0.569973651549323,24.53636363636361,4.0,3.0,229
229.0,2012,44.25139664804469,102.68715083798881,173642.89078212294,2090.1045367870474,7.341680927855059,0.5746804555221174,25.084615384615397,4.0,4.0,229
229.0,2013,44.5,102.58888888888887,177108.37916666677,2061.13322995542,7.3417353145098945,0.5799983754679415,25.163636363636304,4.0,4.0,229
229.0,2014,44.5,104.07222222222221,180013.46899999992,2218.2706184759154,7.356212496274506,0.5957925446112572,26.41139240506337,4.0,4.0,229
229.0,2015,44.5,105.76111111111109,177998.18727777773,2136.9469279436453,7.308148629592446,0.5953215968729535,27.64197530864201,4.0,5.0,229
229.0,2016,44.5,107.46111111111112,183120.43794444445,2082.5938210499758,7.314202663873644,0.6039002043631,28.856626506024107,4.0,5.0,229
231.0,2011,44.5,394.35555555555567,645350.3521666664,2204.1510824383467,7.464049144117613,0.18587664616076702,21.9207692307692,3.0,2.0,231
231.0,2012,44.74860335195531,401.6536312849162,624878.6904469271,2109.542673052349,7.4124715280988,0.2703040341785931,21.74744897959182,3.0,2.0,231
231.0,2013,44.5,404.4944444444445,661452.9777777782,2148.336793684878,7.45432875300359,0.3551531090781025,21.8833333333333,3.0,2.0,231
231.0,2014,44.5,405.77222222222224,673252.1368888888,2232.576561808874,7.457774898503735,0.4407902641439791,22.513681592039923,3.0,2.0,231
231.0,2015,44.5,407.97222222222223,631057.5849999997,2106.3290242769613,7.364615375038513,0.4675613264522976,23.140686274509797,4.0,3.0,231
231.0,2016,44.5,412.78333333333336,670613.7139444449,2169.5046393311645,7.41672670306314,0.4990674709426436,23.764492753623124,4.0,3.0,231
232.0,2011,44.66480446927374,102.35754189944134,187759.18743016766,2167.632369626493,7.410763659521775,-1.2276882429091038,20.190000000000047,1.0,1.0,232
232.0,2012,44.5,103.30555555555556,183914.7079444444,2117.645987435568,7.402035756980347,-1.144553724950846,20.022772277227787,1.0,1.0,232
232.0,2013,44.5,104.44444444444444,198301.56061111114,2225.7394619917864,7.45351645715166,-1.0640892131694313,20.131372549019588,1.0,1.0,232
232.0,2014,44.5,104.71666666666668,196141.09661111105,2233.8165958312325,7.432847896678433,-0.9791263750602084,20.627184466019468,1.0,1.0,232
232.0,2015,44.5,109.76111111111109,200435.17905555552,2253.285593441508,7.384987732640772,-0.9422585040267758,21.125000000000004,1.0,1.0,232
232.0,2016,44.5,109.81111111111113,216290.26016666673,2429.469956099573,7.4759405534244605,-0.8973780729892359,21.62476190476184,1.0,2.0,232
233.0,2011,44.5,138.88333333333333,237522.85461111102,2273.207535530681,7.406066596112457,0.3531118677571232,23.781739130434772,3.0,3.0,233
233.0,2012,44.5,145.99444444444444,236515.2931111111,2155.832938590389,7.378394419697996,0.2258805653430497,23.244166666666732,3.0,3.0,233
233.0,2013,44.5,145.29444444444445,258682.5087777779,2301.6312311907573,7.4457022267026325,0.09980147780170152,23.52148760330568,3.0,3.0,233
233.0,2014,44.5,141.53333333333333,261079.45911111095,2338.650786004318,7.441654210455134,-0.03265309539840019,24.32561983471077,2.0,3.0,233
233.0,2015,44.5,140.06111111111107,254010.1348333333,2256.636819245012,7.38463689851999,0.03288216645611925,25.12975206611563,2.0,4.0,233
233.0,2016,44.5,140.96111111111108,268360.18527777784,2384.19935137124,7.4316086078585215,0.08844535413108734,25.93388429752068,3.0,4.0,233
234.0,2011,44.4494382022472,123.02247191011236,215243.88224719095,2040.5493685552108,7.3745647968364905,1.2796268311901164,30.25154639175253,4.0,6.0,234
234.0,2012,44.5,125.30555555555556,220857.26966666663,2063.8195052178658,7.35448184115103,1.3095362593705382,30.832323232323354,4.0,6.0,234
234.0,2013,44.5,124.36666666666666,213482.33699999997,2000.1518578046425,7.322418728211018,1.3428048932336496,31.50202020202024,4.0,6.0,234
234.0,2014,44.5,125.72222222222223,215431.8966666665,2010.550598790984,7.325343984399706,1.3705846231217778,33.43333333333338,4.0,6.0,234
234.0,2015,44.5,126.60555555555555,220261.16388888887,2071.3591825570347,7.3022737598417065,1.4673809025882745,35.364646464646356,4.0,6.0,234
234.0,2016,44.5,128.72222222222223,232914.17972222212,2121.7211652384885,7.354746080906738,1.548760080354446,37.29595959595945,4.0,6.0,234
235.0,2011,44.27932960893855,158.4245810055866,299034.3245810053,2208.1982888870803,7.4411202046188665,0.8172136687369945,26.588709677419423,4.0,4.0,235
235.0,2012,44.5,157.66666666666666,287331.0717777777,2085.6627028820285,7.397753737944307,0.7896016337370115,26.85645161290323,4.0,4.0,235
235.0,2013,44.5,157.74444444444444,305867.77188888896,2212.904593357491,7.444986775622523,0.7619070665611679,27.100800000000078,4.0,5.0,235
235.0,2014,44.5,158.10555555555555,296797.6838333335,2137.082315727509,7.401248393678458,0.7362430722686464,27.948031496062942,4.0,5.0,235
235.0,2015,44.5,158.03888888888892,289922.0326666667,2077.9606092260087,7.3207731831452545,0.7776242581786051,28.790697674418613,4.0,5.0,235
235.0,2016,44.5,159.25,298158.063222222,2111.6091731207503,7.353780848973264,0.8203443185600722,29.629007633587836,4.0,6.0,235
236.0,2011,43.92655367231639,27.53107344632768,48549.31694915255,1866.4586937053425,7.1610061136947705,0.5233410974999988,28.19047619047616,4.0,5.0,236
236.0,2012,44.01123595505618,27.87078651685393,47979.631292134785,1817.2492579532282,7.145325732252144,0.6263166930000027,29.399999999999967,4.0,6.0,236
236.0,2013,43.76271186440679,27.728813559322035,50544.67214689266,1850.7161032693768,7.133663908079295,0.7292922885000019,29.209090909090897,4.0,6.0,236
236.0,2014,43.26285714285714,27.28,51004.362514285705,1870.4005477005487,7.173404488977302,0.8322678840000013,32.168181818181765,4.0,6.0,236
236.0,2015,43.76271186440679,27.378531073446325,49354.712485875745,1837.5233266496089,7.121234543511387,0.8836555280000002,35.127272727272675,4.0,6.0,236
236.0,2016,43.335260115606935,27.04624277456648,51034.573294797665,1921.9378338923425,7.117788261889652,0.9350431719999992,38.08636363636373,4.0,6.0,236
237.0,2011,44.25698324022346,80.09497206703911,134619.12648044692,2043.4802130318922,7.304849195066762,0.14127133184949492,25.317241379310357,3.0,4.0,237
237.0,2012,44.25139664804469,79.79329608938548,129804.15279329613,1990.1114321593066,7.284998702894708,0.1736507093295181,26.016949152542416,3.0,4.0,237
237.0,2013,44.25139664804469,80.18435754189943,135838.40810055868,2002.034424562596,7.313705415963803,0.20647680087840806,26.245762711864387,3.0,4.0,237
237.0,2014,44.25698324022346,80.58659217877096,149412.86888268153,2176.671112432476,7.355359232280421,0.2375117154883805,27.250000000000004,3.0,5.0,237
237.0,2015,44.25139664804469,81.66480446927375,130678.2569273743,1947.860121283897,7.2187643266703745,0.30560327026134554,28.254098360655828,3.0,5.0,237
237.0,2016,44.5,81.97222222222223,135367.35394444445,1905.4950256510558,7.232813851657701,0.3710892496286304,29.258064516129064,3.0,6.0,237
238.0,2011,42.68421052631579,46.53216374269006,74340.82023391813,1851.3573613197393,7.193399930260674,0.607214243427851,26.57096774193544,4.0,4.0,238
238.0,2012,42.88372093023256,46.1860465116279,68994.18889534885,1781.6407442154464,7.125204764298989,0.5741977950643503,27.1677419354838,4.0,5.0,238
238.0,2013,42.76878612716764,46.07514450867052,79339.14676300579,1927.3453919250824,7.21633962675962,0.5410265983633916,27.74193548387091,4.0,5.0,238
238.0,2014,43.022988505747136,46.05172413793103,78470.92390804594,1886.5085541497947,7.169468715382774,0.5099333670281408,28.625,4.0,5.0,238
238.0,2015,43.26285714285714,45.85142857142856,78359.2894285714,1916.1605438998665,7.13248141622562,0.5295188249834744,29.509090909091,4.0,6.0,238
238.0,2016,43.76271186440679,46.689265536723155,78632.73841807913,1875.7704244956735,7.150663706236832,0.5455422879496876,30.3941176470589,4.0,6.0,238
239.0,2011,44.26404494382023,84.9494382022472,146041.8354494382,2118.7647252934808,7.315800513204096,0.4021921134995463,26.26129032258077,3.0,4.0,239
239.0,2012,44.15168539325842,84.54494382022472,145663.03679775287,2075.580076964864,7.291414988395831,0.39989836316233596,26.728571428571424,3.0,4.0,239
239.0,2013,44.25139664804469,84.14525139664805,162256.9131284917,2264.3936923847136,7.384938616678253,0.3976051946259243,26.803225806451632,3.0,4.0,239
239.0,2014,44.5,83.76111111111109,154311.54783333332,2112.9133184451543,7.305094372687213,0.3924705179217036,27.701562500000016,3.0,5.0,239
239.0,2015,44.5,84.57777777777778,146824.82277777776,2046.1446336942504,7.2536222604553435,0.4776340289106339,28.61212121212123,4.0,5.0,239
239.0,2016,44.407821229050285,84.98324022346368,153201.72039106145,2055.9759619904808,7.284081819291585,0.5604489541837548,29.533823529411798,4.0,6.0,239
240.0,2011,44.5,387.13333333333327,698155.9236111109,2302.562675854585,7.48580936912792,0.47723661407565005,25.065551839464803,4.0,4.0,240
240.0,2012,44.5,387.53333333333336,662995.360333333,2133.4813086593563,7.428421083533347,0.4646164653739778,25.269435215946924,4.0,4.0,240
240.0,2013,44.620111731843565,389.245810055866,702766.4876536311,2246.4531228549386,7.480990400786955,0.4522428501043165,25.40265780730897,4.0,4.0,240
240.0,2014,44.5,390.3944444444445,701981.457888889,2231.1965297595907,7.464159818369208,0.4348368800230975,26.182950819672122,3.0,4.0,240
240.0,2015,44.5,391.45,683597.6964444449,2136.4868961704237,7.389779424095192,0.4879513005366312,26.96634304207117,4.0,5.0,240
240.0,2016,44.5,395.9944444444445,691409.4756666668,2141.033580221707,7.397438816563689,0.5286754890037563,27.752715654952148,4.0,5.0,240
241.0,2011,44.5,109.54444444444445,183928.5858333333,2209.884099086875,7.384212061607447,0.42895707671150746,25.72051282051285,3.0,4.0,241
241.0,2012,44.26256983240224,110.13966480446928,181245.0310055866,2056.4470181212328,7.344052403091657,0.4466085278029848,25.819230769230696,4.0,4.0,241
241.0,2013,44.25698324022346,110.268156424581,189182.83692737427,2140.5747716415854,7.3514809409161535,0.4642705276411717,25.989743589743657,4.0,4.0,241
241.0,2014,44.0056179775281,110.13483146067415,202110.20921348312,2246.9992732488295,7.389924304119695,0.4821264946033262,27.684810126582303,4.0,5.0,241
241.0,2015,44.25139664804469,109.76536312849159,193966.8858659218,2150.195357458086,7.350291698092081,0.4090352722034455,28.755000000000084,3.0,5.0,241
241.0,2016,44.5,109.97777777777776,208871.9777777777,2321.180932308448,7.4130977095410735,0.3854720469070828,30.13827160493836,3.0,6.0,241
242.0,2011,43.52840909090909,49.26704545454545,88376.2956818182,2120.122835207067,7.331387051345158,0.6129637855,26.30000000000009,4.0,4.0,242
242.0,2012,43.76836158192091,49.717514124293785,87273.05853107337,2039.9592287774594,7.305190377979255,0.6301211720000018,26.80000000000009,4.0,4.0,242
242.0,2013,44.01123595505618,49.325842696629216,96555.12258426961,2254.282177300354,7.355734640004934,0.6472785585000017,27.1,4.0,5.0,242
242.0,2014,43.76836158192091,49.57062146892656,95066.24344632767,2226.710238509686,7.353965293191103,0.6644359449999976,28.69999999999991,4.0,5.0,242
242.0,2015,43.76271186440679,50.57627118644068,87796.56689265539,1999.0236788648267,7.25325098420442,0.5942584499999989,30.3000000000001,4.0,6.0,242
242.0,2016,43.52272727272727,51.92045454545455,93926.29772727273,2124.823095274144,7.26751214078211,0.5240809550000013,31.89999999999995,4.0,6.0,242
243.0,2011,39.070063694267525,28.92356687898089,45479.632675159235,1690.8442096286497,7.051744638942941,0.8693516164195214,24.978947368421,4.0,4.0,243
243.0,2012,39.295597484276726,28.67924528301887,43991.64610062894,1636.1908337527182,7.058014726974207,0.8058435500024645,25.168421052631512,4.0,4.0,243
243.0,2013,39.320754716981135,29.050314465408807,49063.742767295626,1789.367909158074,7.044892295776415,0.7422179353916933,25.01499999999996,4.0,4.0,243
243.0,2014,39.55,28.975,51166.31575,1858.7998366420773,7.093826120163758,0.6800765053026334,26.699999999999925,4.0,4.0,243
243.0,2015,40.04938271604939,28.703703703703702,46195.542777777766,1730.7049866121415,7.040501439365084,0.7300838605174849,28.38500000000012,4.0,5.0,243
243.0,2016,40.33742331288344,28.62576687116564,49017.674969325184,1826.3671634429807,7.084629905890546,0.7818780650054717,30.07000000000001,4.0,6.0,243
244.0,2011,40.68292682926829,29.82926829268293,40569.7831097561,1605.7610719982715,7.036589749916499,0.7610493600960525,23.723809523809475,4.0,3.0,244
244.0,2012,40.85454545454545,29.8969696969697,41065.849515151516,1564.4197188315193,7.037327944323839,0.7212352522700172,24.25,4.0,3.0,244
244.0,2013,40.579268292682926,29.804878048780488,41978.359756097576,1563.5887867335944,7.009525774841089,0.6811711237081151,26.794444444444384,4.0,4.0,244
244.0,2014,40.54268292682927,30.103658536585368,45157.622987804905,1665.946557993191,7.059950992877599,0.6402366564939783,28.28333333333336,4.0,5.0,244
244.0,2015,40.76969696969697,30.12727272727273,43376.51163636363,1506.0762947381986,6.963389228760759,0.6561780316555326,29.772222222222208,4.0,6.0,244
244.0,2016,41.54166666666666,30.23809523809524,45753.129345238114,1724.4476507672116,7.042718395750841,0.6710525396581306,31.261111111111028,4.0,6.0,244
245.0,2011,40.90303030303031,26.20606060606061,42876.23678787879,1685.1750913483722,6.983789466696769,0.4768225217500001,26.599999999999966,4.0,4.0,245
245.0,2012,41.03012048192771,26.403614457831324,42698.99379518073,1746.03485273724,6.997573640758955,0.5070721314999999,26.800000000000075,4.0,4.0,245
245.0,2013,41.26946107784431,26.143712574850298,44682.588802395214,1799.3218277160904,7.055210971737983,0.5373217412499981,27.0,4.0,5.0,245
245.0,2014,41.06024096385542,26.174698795180728,44465.47608433735,1766.3596038254575,7.050188554049328,0.5675713509999989,28.09999999999999,4.0,5.0,245
245.0,2015,41.03012048192771,26.289156626506024,43174.31313253014,1650.1205018276999,6.981878947565384,0.7211911800000017,29.19999999999991,4.0,6.0,245
245.0,2016,40.763636363636365,26.763636363636362,47852.12933333335,1787.430216930412,7.036499638740088,0.8748110090000001,30.30000000000009,4.0,6.0,245
246.0,2011,43.88636363636363,57.34659090909091,93907.80380681816,1966.2325477717932,7.206987938446318,0.7381125849557688,26.0,4.0,4.0,246
246.0,2012,43.268571428571434,57.50285714285714,92796.59788571432,1858.9404342009643,7.1922220322238575,0.7427619869568209,26.490243902439037,4.0,4.0,246
246.0,2013,43.52272727272727,56.75,96832.50244318182,1949.357054868548,7.219188934331428,0.7474043369214193,27.014634146341447,4.0,5.0,246
246.0,2014,43.76271186440679,56.2542372881356,98011.85000000002,1978.135837983504,7.221761454986532,0.7528069887326324,28.100000000000016,4.0,5.0,246
246.0,2015,44.25139664804469,56.21787709497207,92548.78759776537,1860.6575883356602,7.166344359990741,0.7421162367219655,29.185365853658446,4.0,5.0,246
246.0,2016,43.55113636363637,57.99431818181818,100805.46727272727,1967.815406228367,7.219577261298269,0.73232276236341,30.270731707317196,4.0,6.0,246
247.0,2011,39.765306122448976,15.255102040816329,24770.28734693877,1607.2902899172875,6.9818865841881825,-0.4696359667499996,26.900000000000052,1.0,4.0,247
247.0,2012,40.6875,15.229166666666664,29536.737499999992,2035.7107043129267,6.8875446997425716,-0.2511092025000003,27.900000000000052,2.0,5.0,247
247.0,2013,42.770833333333336,15.09375,21899.01104166668,1459.3752206456302,6.928473856557188,-0.03258243824999996,27.300000000000008,2.0,5.0,247
247.0,2014,41.762376237623755,14.881188118811881,25772.820297029702,1812.6318633753845,6.996733752580693,0.1859443260000001,30.500000000000004,3.0,6.0,247
247.0,2015,41.60606060606061,14.787878787878787,21474.2895959596,1453.9765046068985,6.899230339772361,0.22843386350000014,33.699999999999946,3.0,6.0,247
247.0,2016,42.03061224489796,15.071428571428573,24495.827857142867,1603.337484907979,6.901676582470224,0.2709234010000002,36.900000000000055,3.0,6.0,247
248.0,2011,39.21656050955414,21.92356687898089,31043.024267515917,1526.9780218158307,6.92433645753651,0.8588327752499971,26.699999999999925,4.0,4.0,248
248.0,2012,38.9025974025974,21.98051948051948,31757.19896103897,1536.0144525826684,6.969525152835923,0.8321914364999978,27.800000000000075,4.0,5.0,248
248.0,2013,39.34177215189873,21.727848101265828,33232.15189873419,1629.569666276533,7.004690461968763,0.8055500977500002,27.5,4.0,5.0,248
248.0,2014,39.58709677419355,22.083870967741934,33075.34709677421,1567.7468192627105,6.9773683511136415,0.7789087590000008,28.800000000000075,4.0,5.0,248
248.0,2015,39.795031055900616,22.11801242236025,35839.70161490683,1706.8552937033892,7.011884738892594,0.907674985,30.1,4.0,6.0,248
248.0,2016,40.57317073170731,22.23780487804878,36872.611463414636,1764.6401714470267,7.034729697092854,1.0364412110000016,31.399999999999967,4.0,6.0,248
249.0,2011,43.779661016949156,261.0508474576271,416149.1553107346,2475.768701899205,7.5359684307429395,1.5579054433151416,26.94817073170727,4.0,4.0,249
249.0,2012,44.028089887640455,262.4831460674157,404331.6973595508,2309.720955595787,7.5019811702164185,1.5814663014141714,27.189156626506087,4.0,5.0,249
249.0,2013,43.86931818181818,267.35795454545456,406742.6209659094,2315.1286531674755,7.469777465003853,1.6051749442945051,27.32891566265061,4.0,5.0,249
